情感倾向,评论内容
2,毫无亮点，一星，说我麻木也好，说我无良也好，不喜欢的就是不喜欢，一部普通得不能再普通的纪录片，没必要刻意追随大众，你们打你们的5星
2,二逼电影 天天吃着动物长大的导演呼吁人家别再杀动物了我操
2,这根本不是纪录片，只是一个反虐杀海豚的公益广告。给两星不是因为认同差评中的“海豚与牛羊”无区别的观点，而是觉得整个视频拍的太涣散了，手法极其业余，一些片段素材都被剪的支离破碎然后又生硬地拼接在一起，全看下来，也没什么触动。
2,“All social change comes from the passion of individuals. " 我觉得太主观了。。
2,玩的一手好海豚，所以见不得别人杀海豚。吃的一肚子好鸡，也不见人抗议流水线吃鸡的残酷。政治宣传没法评价，要评价只能说不是纪录片。
2,把畜生看的比人还重要 至于吗？
2,剪辑剪辑剪辑，纯洁的西方思维，总是对国外的种种大发圣母心，鬼子还是那个鬼子，白左大战鬼子，看来还是白左更胜一筹
2,只有博弈，没有对错。印度人去美国牛肉生产基地拍一部圣牛的惨死有什么不同。其实类似的动物保护宣传片跟天朝主旋律大片不过是异曲同工。
2,"所以，因为海豚善良、可爱、智慧、通人性，我们要坚决抵制捕杀海豚，怎么可以吃豚豚！
所以，丑陋的、愚蠢的、迟钝的猪鸡牛羊就可以被活该理所当然的吃掉，形成了人类的必备产业和日常。why？？没有道理，细思极恐，这大概也是国家之间文化入侵的一种吧！
"
2,这不是欺负日本人嘛
2,煽情而片面的垃圾纪录片，某些圣母心泛滥的导演手太长的杰作，怎么就不说说美国本土的情况呢？有点害怕这些脑回路清奇的导演染指内地，恐怕到时候外国键盘侠就会追着我们骂了。强烈建议导演再拍一系列纪录片表明所有的动物植物都不能吃。
2,一部纪录片，怎么能具有这么严重的主观倾向？题材满分，态度负分。
2,煽情烂纪录片，堪比Michael Moore的垃圾 
2,忍住不要吐槽这9.4的纪录片，搞这么多感情色彩，什么毛，美国人真是把自己当上帝，正义使者停不了。。。这tmd能获奖了我去，你们美国人不吃鱼，你们怪牛逼的
2,"如果他当年训狗,是不是今天就来个狗湾?训鸡就来个鸡湾?人类作为食物链的最高层,难道就要吃素吗?如果全人类都吃素,我赞成,但所需蛋白质去哪获得?组织人类屠杀动物的时候是不是想到人类的利益?而且他本身就没有说服力,年轻时因为海豚赚够了钱,老年就阻止别人这说法说的通吗?我不反对肉食,但别屠杀就好"
2,从电影角度来讲这片子非常一般，比这优秀、震撼的纪录片海了去了。能有这么多5星，用之前看到的一句话，“只不过是因为海豚可爱罢了”。
2,作为一部纪录片来说，这个片子完全不合格。面中的场景在全世界任何一家屠宰场都能见到，而我们一边嚼着牛肉干啃着大鸡腿，一边声泪俱下的痛斥捕杀行为，真真是好笑。这片子唯一的可取之处就是结尾的那一小段，拿来当个环保组织的宣传片尚可，纪录片拍成这样真是替你们丢脸
2,我只是不喜欢导演那些自作聪明的拍摄手法的小把戏…
2,总有一天，会有一群印度人扛着摄像机藏着无人机来到内布拉斯加拍一部《牛地狱》，又有一天，会有一群阿拉伯人扛着摄像机藏着无人机来到萧山……
2,对这类没有同情心
2,"素材太少,很拖沓,累赘,精炼些就好了,不知道为什么不能做成短片?"
2,"现在看觉得真是一群圣母婊. 水俣病一段的误导作用可以说是相当恶心了, 这片子跟现在的媒体一样恶心, 精心剪辑地包装作者情感, 选择性发言, 不能说是纪录片范畴, 因为相当不客观"
2,"太刻意的片子。一点儿都不客观。站在道德的高度去谴责别人。
这个片子可以跟《食品工厂》一起看。"
2,义愤填膺的伪善立场看起来形迹可疑且苍白无力。
2,嗜血的民族性
2,没看懂←_←
2,有些事情可能根本就不想被知道 所以这种由一帮伪善者拍出来的过分煽情的纪录片实在没有意义
2,"Fuck you ,dolphin"
2,平庸的记录片，莫名的高分，直接看最后十分钟就够了。
2,很早前就看过了，补记一下，拉拉评分
2,"“If these man are not vegitarians, then their activities are making no sense; and even if they are vegitarians, then they should go make a fuss about killing chiken or pigs or cattles, instead of dophines.”       2019/4/11 Correction: 智商应该是对动物同情多少的决定性因素之一的；痛苦的本质只是对外界刺激的反应，人的痛苦和含羞草的反应实质上是同一物。正义是按照人的世界观定义的，越低级的生物感受到的世界和人所感受到的世界就越远，同情心就越不适用于它们的世界。但是依我看，这个界限应该在虫子附近，而不是现在社会所认同的在人类与剩下所有其它的动物之间。"
2,伪纪录片，太刻主观的煽情。
2,bullshit  movie
2,一群欧美圣母婊总喜欢站在高高在上的地方评判别人
2,西方中心主义下的审视与指摘
2,和高速抢狗那些是一帮人
2,这就是一部剧情片，完全就是好莱坞类型片拍法，煽动性还贼足。
2,一群混蛋！我说的是那几个美国人！还有在评论里咒骂日本人的那些傻x！
2,挺讨厌鬼佬的双标的
2,伪纪录片~
2,不喜欢
2,拍的很好啊。但我还是要吃猪肉和牛肉的... ...哪天再拍拍植物的纪录片，是不是素食者也要绝食了呢？这种片子就像是《竖锯》《水果硬糖》这些片子。你tmd凭什么是道德制高点？
2,你们这些人和那些马路上拦狗车的人差不多，死个人一滴眼泪流不出。看到海豚就震撼。我不是说海豚不可怜，可怜的人多了去。大部分会为了动物哭个不停，却不想着怎么为人类祈福做贡献！！ 还有，超级讨厌那些鬼佬一脸正义的样子，只有你们想的事情才是正义吗！欺负第三世界国家的人民不要太多，再降一星
2,西方环保主义同样也是一种骇人的霸权.
2,"一上来就为暴力犯罪分子辩护
ps 我还觉得浮游生物们很可爱呢，海豚竟然那麽残忍地吞食他们!"
2,實在不能同意。整部紀錄片訴諸道德譴責（海豚肉會水銀中毒只是一個後果推向前因的枝節），卻從沒有回答片中日本官員那個問題：「為甚麼海豚會得天獨厚？」說海豚充滿智能也好像假設聰明的動物更有活著的權利。如果僅因濫殺不人道，那麼我們統統都不要食肉好了？這跟西方人批判食狗文化有甚麼分別？
2,有心顾及海豚，人类比这样惨的多了去了。物种嘛。
2,缺乏基本的人文关怀……
2,我是故意来拉低这片的分数的...其实可以给个两星多...
2,1，众多人参与的活动为什么只处罚极少数的下属代表？“私人领地”不是一个人。2，除人以外所有生物的死亡都是如此悲惨，海豚被关注仅仅因为他们最有智慧？！没有人在家畜屠杀场颤抖。打分只针对电影模式，不针对事实
2,虚伪的主题
2,挺可笑的。环保和动保现在成了竞相争夺政治正确的舞台和利益斗争的修罗场。真的多年过去了，该杀的杀，该吃的照吃，该拿奖的拿奖，还顺便对他人指手画脚一番。比起那些海豚，核废水这事才是祸害全世界的事。
2,从感情上来说确实海豚很可怜，捕鲸者很坏，志愿者很勇敢值得敬佩。但就这么一个好题材，我这个比较容易入戏的人也没有感到触动。碎片式的讲述方式和单一的角度，对捕鲸者的没有更多的了解和采访，先把他们定位为万分可恶的人，再给几个镜头，不是很有说服力。
2,这只能说是群海豚爱好者拍的片儿，跟那些跑铁道上拦火车救小猫儿的猫咪爱好者一样，您要说这是宣传片那没事儿，不过非说这是纪录片那就太二了！
2,这部片子所表现出的中西文化的对立让我感受到了人是一种多么主观的动物。这是一个自以为是的世界。如果哪天印度人强大了，不让美国人杀牛那会怎么样呢？为片中的价值观，一星都不想给
2,成功的洗脑片
2,纪录片 没看完
2,强烈建议美帝快点来我大天朝拍个国人吃狗肉吃猴脑的纪录片
2,"一个物种如果被屠杀灭绝了当然不好，不过比起动物我更关心人。
在豆瓣这片子被评这么高的星，可是有几个人和海豚近距离接触过？谈的上有感情的又有几个？就是因为是海豚才这么关心？如果是关心生命，那在你们家附近的养鸡场或者屠宰场那里的动物的命运更加悲惨。
咳，关我什么事呢，我是出来打酱油的"
2,"日本一岛国,还不让人家在家门口捕鱼?管的也太宽了"
2,白皮日常双标，自己靠海豚赚够了钱就开始当圣母了。为什么日本不行挪威可以？因为你是亚洲人呀～
2,虚伪的西方人
2,第一次看到主观色彩如此强烈的纪录片！所以！TM的这不是纪录片！有本事来中国看看！！
2,年轻时觉得很震撼，后来经历了NBA言论自由和瑞典环保小将之后对西方白左有新的认识。
2,美国人跑去日本搞这些事情的合法性？？
2,不负责任的煽动对某个民族的仇恨，很多人看过电影后大喊杀死小日本，但是所有的中国人都吃猫吃狗吗
2,就等片尾曲。
2,对这个看脸的世界绝望了，可怕的人类中心主义
2,慕名来看，很好的故事片，很强的感染力，不合格的纪录片——极端环保主义者夹带私货是惯例，但为了一己之私放大自我意志以致一叶障目，我鄙薄这种行为。
2,政治色彩太浓
2,没啥亮点啊
2,这是一部个人意志宣传片。一星给海豚，一星给牺牲掉的公益人士，一星给那些至少是很努力的人。。
2,如果这事发生在稍微西方一点那国家。你还能拍片子？还能活着走回去？
2,日本在我眼中变了模样，除了二战时的残忍，还多了一些小国的悲哀。。。
2,世界上最虚伪的国家，美国。很反感这种题材，你们要是真的有大爱，能干的善事有很多。
2,有零星么
2,一群自恋的脆弱的个人中心主义老美制作的道德正确技巧纯熟的宣传大片。
2,这玩意都不能称之为纪录片，只能算是反捕鲸那一方的宣传片。你去爱你所爱的，我去吃我想吃的，把其上升到人性与否的高度就有点扯了。如果有日本人拉着队伍进美国的猪牛鸡屠宰场捣乱，美国人会不会满头黑线？ by寶貝兒~【btw~美國人那套不值得推敲的邏輯總是在這樣的片子里一覽無遺 哈哈~
2,美国人在这儿自我意淫的样子真让人感到恶心。
2,这部伪纪录片煽情地很有技巧
2,The reason I only give 1 star is that I think this movie don't deserve so much 5 stars. It's not much fair as a documentary. 
2,管中窥豹
2,强忍着看完了，麻烦给超过1星的人有一点基本的判断能力好吗，动物保护与人类民俗之间的争议本来就不是绝对的，这跟美国医生指着刮痧的淤青说是“虐待儿童”有什么区别？无知，幼稚！完全就是拍摄者的一面之词，环保者的自我意淫，居然还在反方出场时配上滑稽的配乐？！真不配标上“纪录”二字。
2,无聊的环保人士
2,烂
2,所谓纪录片的角度太模糊，出于个人情感的反对声音总是会让人情不自禁去反驳，如果要制止一件事情，至少应该把它是什么、为什么和怎么做努力讲清楚，从理性上说服别人，而不是试图使用血腥画面和剪辑来煽动观众的同情心。
2,竟然是LionsGate出品的。
2,纪录片实在不是我的菜。。
2,不是我说，我看到这部片子就想到外国人说中国人黑心棉毒奶粉，虽然海豚是要保护的，但是天知道他们扭曲了多少东西，明明知道海豚肉有毒还给小孩子吃，以为自己在替天行道啊？恶心死我了.撇开主题不说，这部片子真是烂死了
2,我不想当民族主义者
2,本片的主观性太强了，并一直站在保护海豚的立场抨击日本捕鲸的“恶行”。电影既没有给出足够信息，也没说明为什么不应该杀海豚令人信服的依据，而仅凭感情来调动观者同意作者观点。所以我不会采纳导演所推崇的“正义”，也不会认为捕鲸是可取的行为。因为人是一种自私的生物。
2,邪恶的宣传品
2,很好？真看不出来。
2,确信过度猎杀某种生物这件事不对和我不喜欢这部片子这件事之间不存在矛盾
2,当然可以从生态保护可持续发展甚至食物安全来讲这个故事，非要哭啼着上升到人性除非大家都是vegan要不就算了吧，你人类还合法狩猎以娱乐呢何况是捕食，生态链里合情合理，赤裸的屠杀远不如黑鲸里西方社会缩影的伪善吓人，起码渔民们不让拍是知道羞耻
2,最后背着显示器去到会场看的还蛮热血的！我不吃狗肉，但我不抵制别人吃狗肉。
2,"1.捕鲸类最凶的不是日本，而是挪威，冰岛。
2.当一件坏事（西方人眼里的坏事）不是东方人做的时候，他们就会提及国家比如“日本人捕海豚”“中国人割鱼翅”。
当一件坏事是西方人做的时候，他们就会提“人类捕猎海豹”“人类捕猎渡渡鸟”“人类捕猎鸭嘴兽”，呵呵东方人才没有用海豹润滑剂别把罪名覆盖到东方人这里。
3.渔民捕鱼不是天性残忍，而是因为海豚就在哪里，不能因为海豚智商高，就比其他鱼类资源高贵，碰都不能碰，都是生物链的一部分，扯什么环境保护，上纲上线破坏生态环境，伤害地球的事轮不到西方人抹清责任。"
2,比较差，是卖噱头吧。人类已经现在站到了生物链的顶端，为什么还有考虑是不是应该站到生物链顶端的问题？人类之所以是人类，是因为人类社会有文明，不是因为有点智慧
2,确实很残酷，但是作为纪录片有太多主观的个人倾向。换句话说，我们看到的只是导演想让我们看到的。高赞说的很对，西方式的环保主义也是一种霸权。
2,"这是我有生以来看过的最难看的片子

"
2,既然认为动物与人之间是平等的，那文化和文化之间怎么就不能是平等的呢，内容没有问题，但全篇透露出来的浓浓的救世主感让人看不下去，两星全给海豚
2,政治课
2,不好意思，虽然我觉得海豚很可爱，但是我更多的看到的是美国人不断的在输出自己的价值观，美国人的自以为是让我觉得恶心，你们真的以为自己是上帝么？
2,有些动物更平等。站队与手法就像Taiji渔民捕杀海豚般拙劣，奥斯卡最佳纪录片从来都令人失望……
2,"【路易·西霍尤斯】导演处女作 ～

一部有力的揭露并宣传日本屠杀海豚真相的的生态环保纪录片；利益链面前，个体的良知有时候是如此弥足珍贵 ～ 

因为文化教育不同，吃海豚是令人憎恶的，是不可思议的！包括从小传达给我的观念，狗是人类的好朋友，吃狗肉是不被允许的，于是我吃猪肉、鱼肉、鸡肉 … 难道以上物种就是天生低下的喽？ 

“海豚的微笑，是最大的谎言”！我看其实，人类和动物的关系，才是最大的谎言；我不能完全归于素食主义者，但我基本上每天以素食为主！

片尾字幕以【大卫·鲍伊】的《""Heroes""》收场 … 好评！

——1—— ?? 2009 ?? 美国

【5月【??】【?】】【2021 ▲ 339】【≈ 92分钟】【原版 ★ 中文字幕】【?】??【???】"
2,看了很烦躁的一部纪录片
2,被这群拯救海豚的人的实践精神感动 如果人都可以为了保护自己珍爱的东西而这么努力该多好 不过说实话我觉得如果海豚不那么可爱不那么聪明 不那么通人性可能也不会引起那么多的关注 电影里面日本人说了一句话跟罗玉凤就抵制狗肉说的那段话很像 这个世界上很多事情不能单纯用黑白来论断
2,不太能赞同美国动物保护主义的论调...
2,"这可是从西方角度看事情的剧情片, 别误会了"
2,这片子不怎么样，通过攻击某些国家的经济政策，自觉不自觉地为另外一些国家的政客和商人所利用。
2,主观性这么强能叫纪录片？
2,我堂弟家后院里的陆豚求跟支豚海豚惺惺相惜。
2,偷拍历险记
2,一部政治正确的伪纪录片，有些难以下咽
2,不能因为片子骂的是日本人就跟风。欧美的主观圣母政治正确不能成为否定日本人的依据。欧美享用全世界的天然海鲜比例在90%，不像中国人吃的80%都是养殖来的，都是野生动物凭什么海豚不能围猎？美国人螃蟹、金枪鱼随便享用，偏海豚不能杀是不是在欧美人看来海豚更加“通人性”？在我看来阿拉伯人更加通人性，为什么美国人伙同以色列人在屠杀？这套政治正确和圣母表演早晚会化为利矛狠狠地扎向我们中国人这些“异类”！
2,结尾的剪辑和配音都很好。但是片子的价值观不赞同。动物本身就是为人类服务的，不管你是否同意，现实就是这样
2,用这种拍法，我也可以把杀猪拍的无比罪恶。
2,这就是不同地区不同生活习惯的问题，没必要按照自己的价值观对别人指手画脚上纲上线。
2,虽然我很不喜欢日本人，但是不得不说这部电影就是一滩狗屎。电影中给出的主要理由无非是海豚是聪明的生物，在海洋里帮助过人类，海豚肉有毒，宰杀方式残忍等。说实话我认为这些都无法构成人类不能捕获海豚的理由，我希望你们能够提出的理由是太地町捕杀的海豚是稀有品种，数量已经极为有限了这种客观事实，而不是过于残忍这种主观个人感受。说真的，世界由白人说的算的时代早就过去了，凭什么你们想杀的时候就说可以杀，你们不想杀的时候就开始说不可以杀了？导演的各种表演在我看来与在高速公路拦路放狗也没什么两样。
2,海豚是灵性的动物，可猫狗不是吗？藏羚羊不是吗？生态已经越来越糟糕的地球，美国却以卫道士的姿态来谴责别的国家。好吧我们仇日，于是我们便理所当然地成为了你们的工具。别落进了以动物保护为名义而行一些不可告人目的的人的圈套了。就当我都是臆测，这是部让人心痛又违和的片子。还是支持可可西里。
2,多管闲事
2,3.5
2,单从影片表现力而言堪称完美，O&#39;Bally背着屏幕步入会场一幕震撼力极强。只是西方式环保主义霸权夺走了电影的逻辑。禁杀海豚是因为海豚可爱？智慧？不可爱不智慧的鸡狗羊牛们呢？全片看完我连海豚是否濒危都不知道。要喜欢这片并接着批判捕海豚者，先吃素再说。（其实你他妈吃了素也没法说）
2,"美国人喜欢把自己当上帝，总对别人指手画脚。
杀海豚的残忍应该比不上原子弹杀人过瘾吧。"
2,看完后第一印象是对日本捕杀海豚愤怒的。仔细看了下影评，补充了点信息后觉得视角过于主观有误导人之嫌，从拍摄作品上来讲，还是蛮精彩的。但是也要考虑到海豚是不是濒临需要保护、是否有毒。至于海豚是不是聪明而优待不捕杀，这纯粹是日美思维观念的差别，不能砸别人饭碗。杀鸡杀狗杀熊那怎么不说。
2,一群有钱人跑了半个地球到日本来宣传人道？悲天悯人，为什么这么爱管闲事，日本的法律也没禁止捕鲸。跟那个瑞典女孩一样，你吃饱喝足来叫没饭吃的不要牺牲环境？印度不吃牛 不然叫印度跑到西方叫你们也不吃牛算了？
2,我是实在不知道这片除了环保的噱头 还有什么可看的。
2,我很不喜欢这个叙事角度和这个论证方式。我不明白为什么偏偏是海豚，这个世界上每天有无数的动物被人类当作食物，人们屠宰他们囚禁它们。选择海豚没有问题，可是论证方式未免过于可笑，海豚可爱，难道那些猪和牛的生命就因为不可爱而能不珍视吗？          随之而来尽然是对海豚肉的汞含量的论证。。。。我真的无法理解，更有甚者影片居然通过丑化人物的方式去谈动物的保护。无法理解，不敢认同。
2,强加于人
2,这几年我的三观发生了很大的变化。七年前看此片，我给出了五星好评；但今天我要给它一星——本片拿到奥斯卡奖，再次证明西方人不止一次地按照他们的处世准则对全世界进行道德绑架了。每个国家和民族都有选择自己生存方式的权利，尊重不同的声音，这才是人与人之间应有的样子。
2,虽然很同情那些海豚，但真的不喜欢看纪录片
2,这是想说明什么？海豚肉不能吃是因为它有毒还是觉得这么做残忍？如果是因为其有毒的话我想大可以不必担心要吃的人的死活完全不用你们操心。但如果是因为残忍的话，难道吃其他动物就不残忍了，你怎么不去同情你餐盘里的鸡鸭鱼猪牛肉？我想不明白。
2,几年前看的时候给了五星，现在，观点已经改变
2,美国式propaganda
2,想不通为什么评分这么高
2,不小心买到了国语场，就各种难受、想退场，摘下3D眼镜发现3D和2D更是没啥区别。前面无聊，后面各种套路，反转更是显得生硬，不过小朋友应该会看得挺开心。
2,冲着首页这么多四星去看的，看完太失望了，幼稚且俗套无聊，笑点也特别尴尬，不要有几个动物就扯疯狂动物城好吗？水准差了十条街，适合小朋友看，但是当下家长敢冒险带着去影院吗？
2,"想不到剧情可以如此如此的老套 可以如此如此的不合逻辑 虽然是动画电影但也不能这么拍啊 还好我和我朋友是包场的 可以一起吐槽 并且影院真的脑瘫 这东西有必要3D吗 想钱想疯了  
仅仅适合十岁以下的小朋友观看！！！
多一个月都不行！
影院搞中文配音就是为了给小孩子看的"
2,近年来好莱坞动画的新低，对标疯狂动物城的话，简直被吊打，电影总得没有什么特色，乏善可陈。感觉真的是拍给小朋友看的，目标客户不是成人
2,??..把子供向强行提龄的结果：观影前猜其中哪些角色是冤种，观影后发现观众才是冤种
2,??看不下去，为啥不把所有角色做成动物，一会人类，一会动物，着实会出戏……
2,就像他们自己开头说的一样，追车戏那段是全片最精彩的地方了
2,好莱坞现在是不是只能拍这种圣母样板戏？都嘲笑中国动画片只是给三岁小孩看的，现在好莱坞的动画电影要是给成年人的话，也太侮辱人智商了吧
2,好莱坞动画下坡路，能看到各种电影的影子，创新是大难点了。
2,又是坏人改过自新，无聊
2,太低幼了，这是抄的喜羊羊与灰太狼吧。
2,"扒裤子露裤衩这种烂包袱已经不能让我发笑了
Wolf真的很furry很诱人啊尤其是穿西装摇尾巴的时候
从一部欧美动画闻到了国产烂片的味道
不过能看，不算太亏"
2,故事的进行完全没有逻辑…虽然是动画电影但受众也不是看见大灰狼就害怕看见追逐戏就紧张的小孩吧
2,说是三十年前的作品我也信。
2,低龄，快进看了一半。22/05/05
2,中间睡过去十来分钟，醒来后发现走向与睡着前预想的别无二致，仿佛什么也没错过。
2,所谓“期望越大失望越大”。世界观就bug一堆立不住，对“刻板印象”的探讨跟zootopia比就是小学生作文（放在一起比都是高看本片了= =）“3D转2D”这么看好廉价啊，细节都做没有了……另外不知道为什么好多表情都是滑稽眼。不过人设告诉了我们为什么狼被驯成了狗= =
2,确实很幼稚，也不算太好笑
2,相当的无趣，众多的人物分散了笔墨，导致任何一个所谓坏蛋都不怎么讨喜也自然谈不到立起来，而故事又过于低龄，笑点也不够精彩，只能说是继卑鄙的我和破坏王之后又一个了无新意虚张声势的流水线行活伪反派电影
2,动画版的小时代。这应该不是给孩子看的动画片吧。这些反转，黑化，政治正确和道德绑架，对他们来说是不是太复杂了一些。画面不太精致，有点半成品的感觉，达不到梦工厂或者皮克斯的水平。
2,2.5 有趣 但偏低幼
2,毫无惊喜，毫无波澜，毫无想象力
2,"动画效果可以, 但是内核超级无聊~~ 失望"
2,与其说是某种「劝善教育片」，不如说还是非常庸俗的套路（面恶心善+伪君子真坏人），在动画片的包装下让小朋友觉得非常可爱（狼与蛇的形象改造）就行了，说到底还是在吃《疯狂动物城》以来的观众印象老本。
2,2202年都，居然还拍1998年的动画片。Roy的声音好有辨识度。
2,真的是那种说不出精彩又没有错的电影，一部非常非常非常套路的动画片。
2,过时的主题，内涵，也没有玩出新花样。甚至连套路都毫无反转可言，中规中矩的合家欢电影，两星半。
2,没有电影看的日子里，烂片也被打上高分，坏蛋照照镜子“顿觉面目可憎”然后就觉醒了，懒得评论，真是山中无老虎，狒狒来称王……
2,很一般，环球拍动画永远干不过迪士尼啊...
2,狼蛛、鲨和鱼被低估了。。。
2,万年老套路....困死了
2,"随着主流动画工作室曾几何时引以为傲的想象力肉眼可见地凋敝流失，进入平缓漫长不知何日是尽头，靠自我抄袭和抓取热点勉力维持的瓶颈期，此类电影的唯一看点已经变成明星云集卡司的声音观赏。尽管如此，即使在本应天马行空的虚拟语境，每个角色依然没有丝毫脱离演员各自的角色刻板印象，于是你得到了道德灰色却性感如故的sam rockwell, 和以往角色如出一辙的craig robinson, 像从尚气人设复刻而来的awkwafina以及最让我失望的，又被安排十年如一日宅男形象的richard ayoade."
2,get不到
2,剧情俗套，就像海报说的“好没意思”。奥卡菲娜的声音真的太太太有辨识度了，我全程出戏。但这个剧本要是变成真人电影，感觉会有点意思。作为动画来讲，既没有精美的画面，也没有特别出奇的创意。
2,居然直接叫主人公为Clooney，有这样赤裸裸的致敬吗
2,一流的动画制作，不入流的故事。本以为是旧瓶装新酒，没想到是旧瓶装旧酒，直接睡了半场。
2,竟然是今年第二部进电影院看的电影！可惜第一部是花束般的恋爱，所以差得太远……主题是刻板印象，内核很老套，反转也不如同类型的疯狂动物城，有点失望，但是狐狸和狼、狼和蛇的CP还不错。音乐不错。
2,日常虐猪
2,前面偷金海豚的那场团队戏极其丝滑，场面调度什么的看起来都特别舒服。后面就几乎全是套路，毫无创新。面对感情与正义的抉择，主角到底要走哪一条路这种模版完全都已经拍烂了，一大堆经验可以借鉴，编剧居然还能把后面的剧情写得乱七八糟。而且跟《疯狂动物城》很不一样的一点是前者的路人都是动物，这里的路人真就全是人。为什么诺大的城市，总共就这几只动物。我在想这会不会是一种拟人化，其实这些动物们都是人，反派代表了权威，乌泱泱的小仓鼠暗示了一群乌合之众，只不过设计成动物不仅能让小孩子更好接受，也能让画风更加可爱，没有那么黑暗。
2,就说一个人类社会为什么会有说人话的狼和蛇和鲨鱼伪装大师就出戏离谱的没救了，最起码搞个动物城市吧？
2,本片建议学龄前儿童观看。除了剧情低幼，其他方面也很失败aka福瑞控都萌不起来
2,梦工厂这是在拍什么......很久没见过这么老套无趣的剧本了，人设毫无新意，笑点低龄化，反派一眼假，主线内容看到全部角色出场就猜完了，以至于反转味同嚼蜡，情感乏善可陈，作为观众无法产生预设情绪例如感动惊讶欣慰。物种stereotype以及跨物种恋爱的命题疯狂动物城已经研究过了，且看电影为了嗑CP大可不必，那甚至不如嗑主角团队的男一男二。除了技术没什么问题配乐配音不错，其他啥也不是
2,非常老套…
2,2星，情节俗套，就这也能和疯狂动物城对比？ 最突兀的是动物和人类共同生活，而不是像疯狂动物城那样动物拟人化，共同生活在其他动画片里也有，但是怎么说呢，这部就好像没磨合好这个度一样，别扭
2,就这？3D的意义在哪里？平平淡淡，甚至有点老掉牙，基本的剧情脉络都能猜出个一二三来。
2,幼稚到劝退，以后这类电影应该推出一个建议14岁以下观看
2,适合小朋友看……吧？成年人看的话估计会各种走神。
2,这个电影是怎么上7分的，这种廉价感情转变和情节反转，真的就是10岁左右看的智力教育片。美版熊出没。
2,矛盾冲突寡淡，剧情无聊，且寓意牵强。这部动画电影能冲上近期热榜只能说明……疫情后的影视行业真的冲击很大，都需要矮子里面拔将军了。
2,快进看完
2,虽然理解整个画面搞成这种效果是为了制作省钱，但看起来真的怪怪的？梦工厂开始差这点钱了吗？
2,梦工厂还活着呢？为啥它的故事我永远都get不到…梦工厂有故事吗？感觉就是一个个吉祥物的短视频…
2,3D版，2022年5月14日19:45於萬達佳永盈熙廣場5號廳。
2,空虚且毫无新意的故事，看似热闹实则令人昏昏欲睡的桥段。符号化的人物，毫无意义的动物化角色，除了外表特征，就连动物的基本行为习惯都没有体现。看来疯狂动物城和功夫熊猫是这类电影的巅峰了……
2,每次看动画片都会有这个感慨：人类真够自大 虽然影片一直告诉我们不要刻板印象，但是刻板印象还真不少
2,闹呐？嗯，闹呐。
2,太无聊了
2,很尬很幼稚 不值得去影院看 （ps 这片真的需要3D吗？如果是2D考虑多给一颗星…… 
2,只有“陨石像屁股”好笑。竟然靠了屎尿屁出彩。
2,从人设到剧本都像AI写作的产物。
2,槽点满满
2,个人确实是不太喜欢，这个动画能看出想表达一定的成人内涵，但确实没体现出来，反倒更适合低龄人群观看些。前情交代不明确也不吸引人，后续情节就很俗套了，和自身预期差距挺大，左思右想也只能给到2颗星了。
2,"真的无聊
——PT 财富广场
与二弟弟"
2,一般，老套，没有新意。
2,上一次进电影院的时间实在久到离谱！是我最不喜欢的动画类型，动物拟人化，善恶模式化，就很不可爱！
2,点开的前十分钟就后悔了，为什么要点开。整个故事实在太低幼了。从内核到叙事到画风到逻辑上的低幼。如果非要说优点，即使不通顺不合逻辑转折生硬，但至少塞了足量的剧情，没有在一个小点上做太多的气氛煽动。
2,比一些国产动画还恶心说教没有逻辑 就算是小孩看了也会变蠢
2,Predictable and juvenile. Voice acting is the only fun part.
2,"人物没立起来，导致整个电影都垮掉了。
一开始坏的表现不深刻。
后面的变好就成了没意义。"
2,本来就是为了支持影院，不吐槽了
2,如此正能量，活该被引进
2,不太理解人和动物同时出现的设定，而且所有的人，真正是工具人了。整部片子看起来似乎不像是给小朋友看的，但是如果是给成人看的话，剧情也太低幼了。
2,这莫名其妙的日式风格分分钟很出戏
2,着实没什么新意也没什么笑点，看得直走神
2,过于低幼，反转无力。
2,平庸到可以不用存在
2,笑点的尴尬程度可以和春晚小品有的一拼 除了画面精细一点 整个故事老套又无聊 倒霉 今年怎么总是遇见诈骗批
2,"Bad guy but they doing a good thing的老老老套路???♀??????♂?

IMDb??????美系動畫無論是製作或劇情結構在近年斷崖式下降的原因是Hollywood animation industry全部都在瓶頸期嗎？"
2,其实挺无聊的，尤其是能猜到下面故事走向后
2,好无聊，好套路
2,没特别有意思 男女主人设太接近 相当于男主人设削了一半 这群动物也都不可爱
2,一分给cp张力，其他不能再多。什么年代了居然还有立意这么扁平又乏味的电影，虽然有一些亮眼细节但是完全救不了剧本的失败
2,豆瓣评分怎么越来越宽容了，这么老套的动画……
2,"本片最大的问题就是这种设定下“反派”到底是谁，该怎么存在？
无敌破坏王一感觉还行"
2,创作与执行相当割裂，整个宣传的bad guys如此迷人，到了讲故事的层面在梦工厂里太拉了，太幼童化。执行上又是好莱坞的中上水平，总之拍的很纠结让观众看的更纠结
2,无趣，故事老套没新意，情节低龄严重，成人设定，儿童内核，不上不下。从狼扶住了差点摔下楼梯的老太太开始，就丧失了观影兴趣，太老套了，硬熬到结尾。
